Date,Headlines,Author,Tag Text,True_Label
2022-03-19,Poorakkali artist in Kerala banned from temple ritual over daughter-in-law's religion - India Today,India Today,A Poorakkali artist has been banned from temple rituals overdaughter-in-law's religion. The temple authorities maintained that theycannot break ...,
2022-03-19,Ritual starfish offerings found in the Aztec Templo Mayor at Tenochtitlan -,HeritageDaily ...,"HeritageDaily... Mayor site, located in the former Aztec capital of Tenochtitlan inMexico City have uncovered over 160 starfish placed as ritual offerings.",
2022-03-19,"What Turning Red's Chinese chant ritual means, and how Pixar did it -",Polygon,"PolygonWhat are the words of the Chinese ritual chant in Turning Red? How didBillie Eilish and Finneas O'Connell's boy-band song ""Nobody Like U"" merge...",
2022-03-19,"Candle Color Meanings: What To Know, Rituals + Spells To Try -",MindBodyGreen,"MindBodyGreenCandles themselves can be at the very forefront of various rituals andspells, with different colored candles being ideal for different things.",
2022-03-19,Country diary: These flowers of public ritual are full of wild beauty - The,Guardian,"The GuardianThey have become a flower of public ritual. They fade, to vanish into aseasonal amnesia, until the end of next winter when they awake the ...",
2022-03-19,Watch Ghost introduce Impera with killer 'release ritual' performance -,Louder,"LouderGhost mark the arrival of their highly-anticipated new album Impera with aspecial ""release ritual"" performance. Ghost live from The Ministry.",
2022-03-19,The ritual murder of Bamise Ayanwale | The Guardian Nigeria News,The Guardian Nigeria,... passengers who were forcefully taken into the bush in the Lekki axisand saved only by divine intervention from the hands of ritual killers.,
2022-03-19,Court release one of di suspects wey allegedly kill dia friend girlfriend for money ritual - BBC,BBC,One high court for Abeokuta don release one of di four suspects weyallegedly kill di girlfriend of dia friend for money ritual for Ogun state.,
2022-03-19,"Ritual by Dimitris Xygalatas | Little, Brown and Company",Unknown,"In Ritual, pathfinding scientist Dimitris Xygalatas leads us on anenlightening tour through this shadowy realm of human behavior. Armed withcutting- ...",
2022-04-02,Bloodstained: Ritual of the Night x Child of Light - Official Gameplay,Trailer - YouTube,YouTubeAurora from Child of Light comes to Bloodstained: Ritual of the Night as aplayable character in the latest free update for the gothic ...,
2022-04-02,Bloodstained: Ritual of the Night - New Playable Character Teaser Trailer -,YouTube,"YouTubePlay as Aurora from Child of Light. Bloodstained: Ritual of the Night'snext playable character arrives on PC, Xbox and PlayStation on March 10th,...",
2022-04-02,Through the lens of Hoda Afshar: rocks and ritual on Iran's windswept islands – in pictures,The Guardian,"Incorporating portraiture, landscape and video installation, Speak the Windproffers a view of the rituals and lives that play out within the ...",
2022-04-02,"Bloodstained: Ritual Of The Night Is Getting A Child Of Light Crossover,",For Some Reason,Nintendo Life,
2022-04-02,What Are They Chanting In Turning Red? Chinese Ritual Translation & Meaning - Screen Rant,Screen Rant,"Turning Red doesn't offer a direct translation of the chant used in theritual scene, but several fans have worked together online to figure it ...",
2022-04-02,Bloodstained: Ritual of the Night update to add Child of Light's Aurora as playable character ...,Gematsu,"The PlayStation 4, Xbox One, and PC versions of Bloodstained: Ritual of theNight will add Aurora from Ubisoft's Child of Light as a new playable ...",
2022-04-02,Rituals extends Easter Egg collection with The Ritual of Mehr set - The,Moodie Davitt Report,The Moodie Davitt ReportThe limited edition is available in Rituals' standalone stores andshop-in-shops across Europe travel retail from April.,
2022-04-02,"Myth, Ritual, and Symbolism | Anthropology | MIT OpenCourseWare",Unknown,MIT OpenCourseWare is a web-based publication of virtually all MIT coursecontent. OCW is open and available to the world and is a permanent MIT ...,
2022-04-02,REWIND | Chapter 2 - The rain ritual - YouTube,YouTube,"REWIND | Chapter 2 - The rain ritual. 321,325 views321K views. Mar 26,2022. 16K. Dislike. Share. Save. MotoGP. MotoGP. 4.91M subscribers.",
2022-04-02,"Routine, Meet Ritual: Our Review of Ritual Vitamins - Greatist",Greatist,"All of Ritual's multivitamins are vegan (they use omega-3s sourced fromalgae instead of fish), and its protein powders are plant-based. Third-party...",
2022-04-09,Anderson Cooper Says This Little Ritual Is Helping Sons Wyatt & Sebastian,Bond - SheKnows,"SheKnowsOn Wednesday's episode of ""The Late Show with Stephen Colbert,"" AndersonCooper said he and Wyatt light-heartedly make fun of Sebastian.",
2022-04-09,Confusion as Deacon dies while preaching against ritual killings in Ogun |,Dailytrust,DailytrustThere have been worrying cases of ritual killings in Ogun State and otherparts of the country. No less than three cases of killings for money rituals...,
2022-04-09,RAMADAN: Why ritual killings are on the increase in Nigeria ——,Ansar-ud-deen Society,"Vanguard News... the Ansar-ud-deen Society of Nigeria, a faith-based organisation, hascondemned the recent upsurge in ritual killings in the country.",
2022-04-09,Bloodstained Ritual of the Night Update 1.30 Adds Aurora & More This April 4 - MP1st,MP1st,"The Bloodstained Ritual of the Night update 1.30 is now out, this April 4and it adds Aurora from Child of Light as a playable character and more!",
2022-04-09,Mohamed Salah supported by Liverpool teammates in 2am ritual after Jurgen,Klopp defence,The MirrorMohamed Salah was joined in the swimming pool by Trent Alexander-Arnold andAndy Robertson after a sub-par showing in Liverpool's Champions League ...,
2022-04-09,Suspected Yahoo Boy dies after money rituals in Ogun - The Nation Newspaper,The Nation Newspaper,A suspected internet fraudster died shortly after he underwent moneyrituals in the Ado-Odo/Ota Local Government Area of Ogun State about threeweeks ...,
2022-04-09,Is Prom a Magic Ritual? Sort Of! | Teen Vogue,Teen Vogue,"When we discuss ritual, it relates to having a rite of passage — think of aBat or Bar Mitzvah. These ceremonies mark the coming-of-age in which a ...",
2022-04-09,Jackson Refuses Kavanaugh's Invitation to Beer-Pong Initiation Ritual | The,New Yorker,The New Yorker... the Supreme Court Ketanji Brown Jackson has refused his invitation to abeer-pong initiation ritual he created for new members of the Court.,
2022-04-09,Boon Lay slashing: 2 men charged over attack during wedding ritual; victim still in hospital,The Straits Times,"On Wednesday, the bride Yuroshini Josephine, 25, and groom Emmanuel Ravi,26, were in the midst of a wedding ritual at home when the groom received a...",
2022-04-23,Ondo man defiles neighbour's daughter for money ritual - Punch Newspapers,Punch Newspapers,"Ondo man defiles neighbour's daughter for money ritual ... The men of theOndo State Police Command have arrested a 27-year-old man, Adeniyi Adeleke,...",
2022-04-23,I had carnal knowledge of my daughter for money ritual — Father - Vanguard,News,"Vanguard NewsUpon interrogation, he confessed to having committed the crime that hewanted to use her for money ritual. “Items recovered from him included aring ...",
2022-04-23,Kishida sends ritual offering to war-linked Yasukuni Shrine | The Japan,Times,"The Japan TimesPrime Minister Fumio Kishida on Thursday sent a ritual offering to YasukuniShrine, a Shinto site that has been at the heart of diplomatic ...",
2022-04-23,Israelis take part in Omer Temple ritual offering - The Jerusalem Post,The Jerusalem Post,"As the first night of Passover ended on Saturday night, a group of peoplewent out to a field in southern Israel to perform a Temple ritual known ...",
2022-04-23,NYC's Alternate-Side Parking Ritual Is Back. Cue the Outrage. - The New,York Times,"The New York TimesIn the streets of New York, a ritual is set to clockwork: At an appointedhour, an untold number of New Yorkers descend from their homes to do ...",
2022-04-23,Photos of One of the Last Remaining Pagan Rituals in Europe | PetaPixel,PetaPixel,"Kukeri: A Ritual to Ward Off Evil Spirits. During the Kukeri rituals,villagers cover their bodies with furs, handcrafted masks, and paint inorder to ...",
2022-04-23,We don't engage in ritual killings — South West traditionalists - Vanguard,News,"Vanguard NewsKILLING for rituals has become the crime of the moment for many desperateyoung Nigerians angling for quick wealth. In the last few months, ...",
2022-04-23,A Religious Ritual and a Spontaneous Forgiveness | Psychology Today,Psychology Today,Religious symbols and rituals are mysteries that can transform us in wayswe have not planned. · Experiences of forgiveness often happen without our...,
2022-04-23,Love in a cornhusk: Tamales ritual makes family out of friends | MPR News,MPR News,ListenThe ritual of making tamales together makes family out of friends ...how the rituals of making and eating food can pull people together.,
2022-04-30,Megan Fox has a blood drinking ritual with Machine Gun Kelly and thinks social media is 'sinister',CNN,"When she and Kelly do a blood ritual, she said, for her ""it's a passage orit is used for a reason."" ""And it is controlled where it's like, 'Let's ...",
2022-04-30,Frank McNamara says Gay Byrne had a post-Late Late ritual unlike other presenters - RSVP,RSVP,Frank McNamara says Gay Byrne had a post-Late Late ritual unlike otherpresenters. The former musical director of the chat show explained that the...,
2022-04-30,Megan Fox claims to drink blood in ritual with fiancé Machine Gun Kelly |,Marca,"MARCAMegan Fox recently shared an extremely odd episode of her life. The35-year-old actress said she had a glimpse into her ""blood-drinking ...",
2022-04-30,Megan Fox learnt 'drinking blood' ritual from reading tarot cards - The,News International,"The News InternationalAnd I do rituals on new moons and full moons, and all these things. And so,when I do it, it's a passage or it is used for a reason. And it is ...",
2022-04-30,"What we know about ritual killings for money, Juju priests, Imams, Pastors, others speak",Vanguard News,"•Money ritual real but there are consequences —Aroh Deity Priest •If moneyrituals have potency, juju priests would be on Forbes' rich list —Fr.",
2022-04-30,"Machine Gun Kelly and Megan Fox drink each other's blood, but “for ritual purposes only” - NME",NME,"Machine Gun Kelly and Megan Fox have opened up about drinking each other'sblood, saying they do it for ""ritual purposes only"".",
2022-04-30,"Megan Fox, Fiancé MGK Consume Each Other's Blood for Ritual Purposes |",PEOPLE.com,"PeopleWhen asked about her engagement blood-drinking ritual, Megan Fox confirmedbut explained that it is 'just a few drops'",
2022-04-30,Gas supplies: Putin's humiliation ritual is a warning shot towards Germany | Business News,Sky News,Sky's Ed Conway says the Russian president's decision to turn off the gastaps to Poland and Bulgaria is part of a huge power game that could ...,
2022-04-30,Megan Fox and Machine Gun Kelly drink each other's blood but for ritual purposes only | EW.com,Entertainment Weekly,"""It's just a few drops, but yes, we do consume each other's blood onoccasion for ritual purposes only,"" Fox says of her ""Bloody Valentine"" ...",
2022-04-30,Megan Fox & Machine Gun Kelly Drink Each Other's Blood 'For Ritual,Purposes' - YouTube,"YouTubeMegan Fox is clarifying those comments she made about drinking Machine GunKelly's blood! The ""Transformers"" alum was on the cover of Glamour UK ...",
